player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr
Icarus,6913.6233654470625,"['Does This Game have Fall Damage?', 'Plinks of Golf?']",66,True,6600.0
be nice to me pls,6883.423697996979,"['animal enclosure', 'The Bathtub Club', 'GRIN Rat Society', 'dXo-Warrior', 'Savage Spirits']",61,True,7100.0
GATA,6881.946064494048,"['Pepecopters', 'Reverse Smurfs', 'Nameless', 'Dually Pubstars']",80,True,7300.0
LTNessnite,6826.727634066756,"['Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', ""Blitz's Feet"", 'Waist of Golf?', ""Daddy's ENGORGED Dictatorship""]",104,True,7100.0
Lapsed Pacifist,6768.032339970829,"['Jackson 5', 'Savage Spirits']",90,True,6400.0
Chadenator,6765.815351993326,"['Nether Knights', 'Tactical Feeding', 'THE CROWNFALL FISHING CLUB']",58,True,7100.0
GodRamen,6765.815351993326,"['Nether Knights', 'Tactical Feeding', 'THE CROWNFALL FISHING CLUB']",58,True,7100.0
Raddialin,6735.938086844962,"['Dually Truck Hentai Warriors', 'dXo-Champion']",22,True,6700.0
MyM.Slayer,6731.137649074268,"['Simple Chemistry', 'Slow Twitch Muscle Fibers', '7dark Thirty', 'Rod of a Toast']",83,True,6500.0
Pony,6665.405811971791,"['Scion and the 4 plebs', 'Go play offlane']",37,True,6500.0
Ghost,6657.732062163284,"['Plinks of Golf?', 'Grillin and Chillin']",20,False,6610.0
Dr. Changsteen,6642.533415792718,"['DinoMight', ""Helmet's On"", 'Helmets On']",91,True,6200.0
UnrulyBear,6612.927267893783,"['good for ducks, good for me']",23,True,6500.0
Slave to Winning,6612.253472311221,"['Crime Time', 'The Whimsical Afrasians', 'Golf Monday?', ""Brit I'm a Dog, Woof! Brrr"", 'Coked up (cute) Kobolds', 'Los Animales de Golf?', 'Waist of Time', 'Waist of Golf?', 'Daggers in my coco', 'Golf Tuesday?']",92,True,6300.0
wrennsday,6588.032029030719,"['Golf Monday?', 'Comrades of Golf?', 'Golf Wrensday?', 'Waist of Golf?', '10toes']",62,True,6500.0
panda,6585.508929481476,"['SMD9813', 'sheeesh']",22,True,6500.0
RangerX01,6585.165825660328,['Merrill Howard Kalin Fan Club'],41,True,6500.0
Forgotten,6565.163429120283,"['Pot Of Greed', 'PSGS', 'Eldrazi', 'Savage Spirits']",60,False,6372.222222222223
The tism (Patient Zero),6559.986409823837,"['Bubble Team', 'GRIN Rat Society', 'Big Farma', 'GRIN Smoke']",49,True,6700.0
fortniteman,6548.151919145266,"['Coked up (cute) Kobolds', ""'Nanner Grippers"", ""Daddy's ENGORGED Dictatorship"", 'Los Animales de Golf?']",82,True,6300.0
ClockWork,6533.009195210408,"[""John Wick's Dog""]",20,True,6600.0
夜空中最亮的星,6531.310560736844,"['Wet Bread', 'ALL CAPS']",28,True,6600.0
Dr. Spike the Dota Dr.,6522.770364009033,"['Honey Beesports', 'Pizzadog.JV', 'Nameless', 'Dumpster Fire', 'Idiots', 'SpookyScarySkeletons']",63,True,6500.0
Dr. cjj,6503.066552463057,"['Calamity Crew', 'I am > I was', 'Nameless', 'Savage Spirits']",37,False,6372.222222222223
tannerb0y,6490.445094291172,"['Island in the Sun', 'GRIN Fury', 'GRIN Prism', 'Radiance invoker']",52,True,6500.0
"What's the Frequency, Kenny?",6488.397323997725,"['SICKR', 'Dually Truck Dumpster-Fire', 'Dota Under the Influence']",43,False,6581.818181818182
Thunder_MuFiN,6483.304554207586,"['Baja Blasters', 'beignet boys', 'Grillin and Chillin']",25,True,6400.0
CheddarBear,6473.451094570548,"['Rodents and Hares Pest Control', ""'Nanner Grippers"", 'dXo-Challenger', 'THE CROWNFALL FISHING CLUB', 'Dually Truck Hentai Warriors', 'dXo-Rejects', 'Calamity Crew']",57,True,6400.0
Talamh Soilleir,6462.678531731997,"['Calamity Crew', ""Chicken Joe's Reincarnation Cult"", 'GRIN Scythe', 'GRIN Fury', 'Golf Thirstday?', 'Savage Spirits']",53,True,6400.0
Blanket Man,6459.857931799178,['Island in the Sun'],46,True,6500.0
bonkey,6442.227612715905,"[""'Nanner Grippers"", ""Daddy's ENGORGED Dictatorship"", 'Savage Spirits']",27,True,6400.0
TornadO,6440.5378891226355,['Team Mochi'],65,False,6054.545454545455
Cryptic Wisdom,6436.177969449495,['DinoMight'],20,False,6337.5
Legend,6430.299742763243,['GRIN Fury'],61,True,6400.0
Darthwalker,6429.2416172832045,['The Rejects'],23,True,6300.0
lowskill,6423.311538155869,"[""Daddy's ENGORGED Dictatorship""]",62,True,6300.0
Ashley Benson Enthusiast,6404.108804309811,"['Dually Truck Hentai Warriors', 'Reverse Smurfs', 'Dually Truck Diesel Drinkers']",25,True,6400.0
AzureSatan[TTV],6397.366423313348,"['GRIN Rat Society', 'PSGS', 'GRIN Fury']",35,True,6400.0
Shoon,6392.989390744367,['Flex Offenders'],29,False,6283.333333333333
fred0123456789,6391.897578300839,"['Blink Squad', 'PRESTIGE WORLDWIDE', 'Gucci Coffin', 'SMD9813', 'Radiance invoker', 'Team Ligma', 'SlugWolves', 'Savage Sabers']",61,True,6500.0
Berry,6373.55957783338,['Dark Horse Storm'],47,True,6300.0
GrayBush,6368.571699084932,"['PSGS', 'Nameless', 'Grillin and Chillin', '2FrogsSoftware', ""Daddy's ENGORGED Dictatorship"", 'Calamity Crew', 'GRIN Fury']",76,True,6200.0
Asmoranomardicadaistinaculdacar,6365.270203009914,"['Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', ""Blitz's Feet"", 'dXo-Rejects', 'Dark Horse Vitality', 'GRIN Scythe']",89,True,6100.0
Schmobama,6364.724445046223,"['Wet Bread', 'ALL CAPS']",29,True,6400.0
RuskDaddy,6363.655533038943,"['Slugcats', 'Disciples of Synderen']",53,True,6500.0
TheSuperbSimone,6344.163600880914,"['Rats and Bunnies', 'Plinks of Golf?']",30,True,6300.0
Nuudle,6332.050303306593,"['Slugpups', 'Honey Beesports', 'Tactical Feeding', 'SlugWolves', 'Savage Sabers']",71,True,6500.0
Old Ramen,6327.123039785057,['GRIN Smoke'],32,True,6400.0
BillRot,6326.4456116436495,"['Tactical Feeding', 'Savage Sabers', 'repulsive Gaming']",34,True,6500.0
Subtlety,6322.783382753568,['Nameless'],39,True,6400.0
lykasumboooty,6310.011101862448,"['Rodents and Hares Pest Control', 'Slugpups', 'dXo-Challenger', ""Blitz's Feet"", 'Nameless', 'THE CROWNFALL FISHING CLUB', '4 NOOBS 1 TROLLBUS']",78,True,6500.0
mrburrito,6300.12580636505,"['Heroes of Golf?', ""'Nanner Grippers"", 'Golf Monday?', ""Daddy's ENGORGED Dictatorship"", 'Golf Thirstday?']",82,True,6300.0
pentjack,6299.738888519693,['GRIN Scythe'],20,True,6200.0
Tinz,6292.272865511189,"['Dark Horse Storm', 'Dark Horse Vitality']",70,True,6200.0
chandler9,6278.965554303897,['Merrill Howard Kalin Fan Club'],41,True,6100.0
Ru Elamo,6251.777119312269,"['e', 'j', 'Teens Love Huge Clocks']",21,True,6200.0
Mango,6251.098450074509,"['Island in the Sun', 'Jackson 5']",49,True,6300.0
dyl,6240.189492138454,"['Island in the Sun', ""'Nanner Grippers"", 'Team Ligma']",40,True,6200.0
Jmeli,6223.512574880127,['sheeesh'],20,False,6133.333333333333
Carddog,6207.59969579427,['Rats and Bunnies'],35,True,6100.0
SchmoobledeeBread,6199.352896103055,"['Wet Bread', 'ALL CAPS']",31,True,6200.0
USCreme,6189.4169336881805,"['texts go green', 'Reverse Smurfs', 'Nameless', 'Disciples of Synderen', 'Honey Beesports', 'j', 'Have Mercii Daddy', 'e', 'Brain Damage', 'LF Danny Playoff Replacement', 'Repulsive Gaming', 'GRIN Smoke']",92,True,6200.0
oblivionkc,6184.834955875683,['Dark Horse Storm'],24,True,6200.0
龍場悟道,6181.624427022558,"['Reverse Smurfs', 'Big Dingoz', 'Disciples of Synderen', 'Savage Sabers']",41,True,6300.0
4GG,6172.391609075037,['THE CROWNFALL FISHING CLUB'],23,True,6200.0
Black-up,6171.0691207339,"['Golf Monday?', ""Helmet's On"", 'Rats and Bunnies', 'Helmets On']",113,True,5500.0
Architeuthis,6159.862007191346,"['dXo-Warrior', 'Disciples of Synderen']",66,True,6300.0
Wilsonsticks,6159.674007149817,"['Jukes Angels', 'Jackson 5']",29,True,6200.0
Nuwa,6156.35369057246,['Nameless'],97,True,6200.0
JuanSolo,6155.03597681517,['Savage Sabers'],42,True,6200.0
Clowner,6153.645924754946,"['Derailed Gaming', 'Hat of Midas']",33,True,6300.0
McGroovy,6151.973938161705,"[""John Wick's Dog""]",20,True,6200.0
Fascist Clock,6147.520798612762,['GRIN Rat Society'],28,True,6200.0
HelloRobotics,6139.268154312071,"['Golf Wrensday?', ""'Nanner Grippers"", ""Kitten's Kadets""]",37,True,6200.0
idrinkyourmilkshake,6136.127533380358,['Disciples of Synderen'],83,True,6400.0
Bluejay - By Saint Laurent,6135.88030981896,"['j', 'Teens Love Huge Clocks', 'Blink Squad']",25,True,6100.0
Jenkins Enjoyer,6133.755920182702,"['Slugcats', 'GRIN Scythe']",65,True,6200.0
Sabo,6124.9903784615335,"['texts go green', 'e', 'j', 'Have Mercii Daddy', 'LF Danny Playoff Replacement']",25,True,6100.0
2k,6095.102295035166,['Big Dingoz'],68,True,6200.0
despair,6088.005981269983,['SICKR'],21,True,6100.0
Shortbus Enjoyer,6077.280431688189,['Crime Time'],24,True,6100.0
Born Again,6076.737815482848,['Team Samsara'],34,True,6100.0
KL1,6070.889644904025,"['Nether Knights', 'ALL CAPS', 'Savage Sabers']",51,True,6100.0
GodamN,6070.645356199172,['SMD9813'],25,False,5914.285714285715
8======D~~~,6068.0226019430775,"['Dually Truck Dumpster-Fire', 'THE CROWNFALL FISHING CLUB']",29,True,6100.0
IITS.菜鸟,6067.5682667318415,"['Hobbit Hole', 'Island in the Sun', 'Slugpups', 'dXo-Challenger', 'Reverse Smurfs', 'Big Dingoz', 'GRIN Smoke']",84,True,6200.0
Ares ☯,6060.416458011961,"['Nether Knights', 'Slugpups', 'Tactical Feeding']",34,True,6100.0
GAMbro,6059.0176843073805,"['Island in the Sun', 'Petting Zoo Daddies']",36,True,6200.0
kerokerocola,6058.984534531101,['Merrill Howard Kalin Fan Club'],41,False,5842.857142857143
Dan Rather Did Nothing Wrong,6056.697513496164,"['Hobbit Hole', 'Hat of Midas']",23,True,6100.0
Ratticus,6055.558527467358,"['GRIN Rat Society', 'GRIN Smoke']",51,True,6100.0
gnatiaK,6032.006528929956,"['Savage Saints', 'e', 'j', 'Brain Damage', 'Have Mercii Daddy', 'Calamity Crew', 'Teens Love Huge Clocks']",58,False,5865.0
perpetual novice ☼,6013.057820851295,"[""Daddy's ENGORGED Dictatorship"", 'Rats and Bunnies']",65,True,5700.0
ddıʞs,6007.619736252579,"['Island in the Sun', 'Repulsive Gaming', 'Savage Sabers', 'repulsive Gaming']",54,True,6200.0
Finley,6004.122981607534,"['Hat of Midas', 'Big Farma']",40,True,6100.0
Voidhunter,6000.398020513718,['Big Dingoz'],78,True,6100.0
Road to Immortal,5994.197576486004,"['Radiance invoker', 'Veni Vidi Vici', 'Savage Sabers']",51,True,6200.0
pomato,5974.814892334838,['Derailed Gaming'],53,True,6200.0
AwRoosTeR,5963.169238166312,"['Hat of Midas', 'Big Farma']",57,True,6100.0
ShoeB,5925.274752464024,"['Slow Twitch Muscle Fibers', 'Rats and Bunnies', '7dark Thirty', 'Rod of a Toast']",57,True,5700.0
Lower your expectations,5921.429753717776,"['Dark Horse Storm', 'Rodents and Hares Pest Control', 'Blink Squad', 'Asphalt Annihilators', 'Brain Damage']",75,True,6200.0
ididid,5911.2335712560825,['Petting zoo retards'],46,True,6100.0
Sandman,5891.279104646567,"['Pizzadog Academy', 'Slugpups', 'Disciples of Synderen']",50,True,6100.0
"WiseKiller, Evan",5876.734769286354,"['Golf Tuesday?', 'Disciples of Synderen']",89,True,6100.0
tinypuddles,5865.786269307173,['Disciples of Synderen'],77,True,6100.0
PosiTr0n,5798.457514984088,"['Island in the Sun', 'Savage Saints', 'Pizzadog.JV', 'dXo-Rejects', 'Dumpster Fire', 'Idiots']",68,True,5500.0
Ziggy,5721.034201672496,"['Lemon Snow Cones', 'The Mittens']",75,True,6100.0
KeyserSöze,5720.371250415053,"['Hobbit Hole', 'Grin.Nova']",100,True,6200.0
Island,5715.475510195337,"['Rodents and Hares Pest Control', 'GRIN Fury', 'PSGS']",77,True,5400.0
Lonely Warrior,5650.104474751544,"['Island in the Sun', 'Slugpups', 'Nameless', '5 Guys 1 Cup', 'GRIN Scythe']",64,True,5500.0
Clippy,5615.805958425909,"['Heroes of Golf?', 'Golf Tuesday?', ""Kitten's Kadets"", 'Golf Thirstday?', 'Batchesters of Golf?']",88,True,5500.0
Pengin,5605.334377557733,['Dark Horse Storm'],59,True,5400.0
Swag should be free,5605.115489378495,['Mary Todd Lincoln: Forever Young'],43,True,5500.0
Creme,5597.252291196173,"['SICKR', 'Slugcats', 'Disciples of Synderen', 'GRIN Smoke', 'Pot of Vainglory']",66,True,5500.0
Space Cowboy,5591.189856575652,"['dXo-Challenger', 'SICKR', 'Force Squad', 'Big Dingoz', 'dXo-Warrior', 'GRIN Fury', 'Savage Sabers']",49,True,5500.0
nö,5582.480789771344,"['Dually Truck Gas Gremlins', 'Savage Sabers']",65,True,5500.0
Paravane,5574.786103367341,"['Slugpups', 'SlugWolves', 'Big Dingoz']",44,True,5400.0
ThePurplePanzy,5574.404724653722,"['Dark Horse Storm', 'Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', 'GRIN Fury']",78,True,5200.0
Chunklin,5569.901864387928,['Zealous Gaming'],36,True,5400.0
Dizzle,5568.458534220312,"['Dark Horse Storm', 'Dark Horse Vitality']",70,True,5300.0
red40warrior,5561.469078696326,"[""'Nanner Grippers"", 'Comrades of Golf?', 'Dually Truck Hentai Warriors', 'Golf Wrensday?', 'Golf Tuesday?', 'Golf Thirstday?']",74,True,5400.0
Dububear,5558.198045913433,"['Apex Toe Hunters', 'Golf Wrensday?', 'Waist of Golf?', 'GRIN Scythe', ""Daddy's ENGORGED Dictatorship"", 'Golf Thirstday?']",74,True,5300.0
Lucky Day,5556.861537386613,"['Radiance invoker', 'GRIN Smoke']",57,True,5500.0
roian,5552.658380192728,"['dXo-Warrior', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",67,True,5500.0
Megasheepz,5551.865670955941,['Hat of Midas'],24,True,5500.0
Mangos,5549.021987820648,['Crime Time'],24,True,5500.0
ToAsT,5545.974246521926,"['Nameless', 'GRIN Smoke']",31,True,5500.0
Apap$icle,5533.740849088447,"['Repulsive Gaming', 'repulsive Gaming']",20,True,5500.0
roxyroro,5531.648937202433,"['SICKR', 'Slugcats']",79,True,5300.0
Jester,5530.635887336529,['Mary Todd Lincoln: Forever Young'],56,True,5400.0
tyler your dad is here,5530.282734022632,['Mary Todd Lincoln: Forever Young'],41,True,5400.0
Shrewd-Cleric,5529.502898060307,"['Slugpups', 'SlugWolves']",48,True,5400.0
Graphix,5526.412770574032,['Savage Sabers'],90,True,5400.0
rZ | sidez,5521.235545619114,['Petting zoo retards'],50,True,5600.0
dr.dr2492,5519.788982382466,['SMD9813'],20,True,5400.0
Chilling,5509.490021306809,['Big Dingoz'],57,True,5300.0
Havok,5508.727714381336,['5 Guys 1 Cup'],35,True,5500.0
Finesse,5492.215007577711,"['Nameless', 'Pizzadog Academy']",97,True,5100.0
Pibbles,5490.453494431352,"['Mary Todd Lincoln: Forever Young', 'Zealous Gaming']",34,True,5400.0
ezu,5483.3328973478665,"['Golf Thirstday?', 'Apex Toe Hunters']",27,True,5400.0
Ailerath,5461.185103944381,['Mary Todd Lincoln: Forever Young'],56,True,5300.0
JAB,5450.727025619154,"['Repulsive Gaming', 'repulsive Gaming']",20,True,5400.0
Chimp,5448.583671364979,['Island in the Sun'],30,True,5300.0
illusive,5438.518837857385,"['Honey Beesports', 'Dually Truck Dumpster-Fire', 'Dually Truck Diesel Drinkers']",29,True,5400.0
AdmiraL Jiren,5438.156963908445,['Derailed Gaming'],41,True,5400.0
Prev0st,5436.602954336213,"[""John Wick's Dog"", 'Big Farma']",21,True,5400.0
HamCity,5433.8920562524945,['GRIN Smoke'],22,True,5400.0
Toms Bad at Games,5428.723145509398,"['Petting Zoo Daddies', 'Petting zoo retards']",34,True,5500.0
†LuminousNite†,5421.490783742209,"['4 NOOBS 1 TROLLBUS', 'dXo-Challenger', ""Epstein's Islanders"", 'Team BSJ']",27,True,5500.0
TrueLemon,5411.282094562557,['Team Samsara'],24,False,5366.666666666667
romance anime,5407.038695555297,"['Honey Beesports', 'Slugpups']",22,True,5300.0
WOOD SYRUP,5406.791874414789,['GENSYS '],23,True,5500.0
B-Town,5401.637148618337,['Jackson 5'],21,True,5400.0
shiv_cs,5400.05732117099,"['Petting Zoo Daddies', 'Reverse Smurfs']",35,True,5500.0
Stanley,5397.585037755543,"['Comrades of Golf?', ""Kitten's Kadets"", 'Golf Thirstday?', 'Batchesters of Golf?']",52,True,5200.0
purplemudkip,5393.856338692136,"['Comrades of Golf?', 'Golf Tuesday Reborn?', 'Soulless']",45,True,5400.0
Zyle,5378.727912074909,"['Dark Horse Storm', 'dXo-Challenger', 'Disinformation Campaign', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'GRIN Scythe']",69,True,5500.0
rag3psych0,5364.597002302669,"['Dually Truck Gas Gremlins', 'Savage Sabers']",65,True,5200.0
Cloudz,5351.0185587477745,['Disciples of Synderen'],87,True,5300.0
TwoLostSouls,5342.786091316016,"['Asphalt Annihilators', 'Dually Truck Dumpster-Fire', 'Ancient Assault Squad', 'Big Farma']",57,True,5300.0
Kickass,5334.222454421802,['Derailed Gaming'],20,True,5300.0
AchillesLast,5327.456990727224,"['Dually Truck Chicken Cartel', 'Big Dingoz']",84,True,5100.0
stormBREAKER,5322.3011238286845,['Petting zoo retards'],27,True,5300.0
Crimson,5309.818215523715,"['Hobbit Hole', 'Blink Squad', 'Dually Pubstars', 'Honey Beesports', 'Reverse Smurfs', 'Dually Truck Diesel Drinkers']",49,True,5300.0
GraceJam,5305.079736349084,"['Waist of Golf?', ""Kitten's Kadets"", 'Apex Toe Hunters']",24,True,5200.0
Vitruvius,5301.10493899021,"['Blink Squad', 'Slugcats', '5 Guys 1 Cup', 'Dually Truck Dumpster-Fire', 'Big Dingoz']",81,True,5100.0
Dacite,5287.799412630935,['The Three Meepo Problem'],29,True,5400.0
ChickenPollo,5270.483969076809,"['Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Dually Truck Diesel Drinkers']",57,True,5300.0
Perch,5269.982531576051,['Zealous Gaming'],36,True,5100.0
The Spanish Inquisition,5264.684763251523,['5 Guys 1 Cup'],39,True,5200.0
Wills,5262.325835133902,"['Hobbit Hole', 'Crime Time', 'Island in the Sun', 'Blink Squad', 'Reverse Smurfs', 'Nameless', 'Force Squad', 'The Bathtub Club', 'Dually Truck Chicken Cartel', 'Vitamin Beesports', 'Grin.Nova']",100,True,5200.0
THE REAL IS BACK,5261.304525013195,"['Honey Beesports', 'Pizzadog Academy']",39,True,5300.0
Qapla',5257.851285944752,"['Reverse Smurfs', 'dXo-Explorer', 'GRIN Fury', 'GRIN Prism']",34,True,5300.0
Bug Collector,5250.697720034689,['Big Farma'],23,True,5200.0
Tyro,5248.955293404734,"['LoveLess', 'Nameless']",30,True,5200.0
Nhaleet,5248.029390350785,"['Asphalt Annihilators', 'Dually Truck Dumpster-Fire', 'Dually Pubstars']",38,True,5300.0
Propaganda,5247.704917540985,"['Hobbit Hole', 'Blink Squad', 'Soulless', 'Porpin My Crank ']",46,True,5300.0
Flameice,5237.544545294107,['Derailed Gaming'],53,True,5100.0
Night,5236.666528342617,['Salt the Earth'],20,False,5116.666666666667
Ali Bot,5228.190753814381,"['Dark Horse Storm', '4 NOOBS 1 TROLLBUS', 'Disinformation Campaign']",25,True,5300.0
TigOlBittiez,5220.7857348464,"['Pepecopters', 'Reverse Smurfs']",82,True,5300.0
Jacques De Gatineau,5219.652827469357,"['GRIN Scythe', 'GRIN Smoke']",36,True,5100.0
Beef Supreme,5214.778804514812,['Hobbit Hole'],83,True,5400.0
PzR | agpat07,5214.0788876227225,['Petting zoo retards'],50,True,5200.0
Little Debbie Xmas Tree Cake,5207.578533376824,"['Grin.Nova', 'Good Time Squad', 'Blink Squad', 'Disinformation Campaign']",82,True,5300.0
Arc,5205.033812846419,"['Hobbit Hole', 'Dually Truck Gas Gremlins']",21,True,5200.0
Tim The Enchanter,5203.535446099001,['Hobbit Hole'],41,True,5300.0
Biggie,5198.807271693406,"['LoveLess', 'The Bathtub Club', 'Quasar Dreams', 'Grin.Nova', 'Soulless', '4 NOOBS 1 TROLLBUS', 'GRIN Smoke']",83,True,5400.0
Rampage,5188.550897592372,"['4 NOOBS 1 TROLLBUS', 'Reverse Smurfs']",27,True,5200.0
Gund@m,5187.139238061335,['dXo-Explorer'],20,True,5200.0
auryce,5186.216437778824,['The Mittens'],92,True,5400.0
Huey Lewis,5182.077874145375,['The Mittens'],79,True,5300.0
rZ | mercy,5171.44891612525,['Petting Zoo Daddies'],22,True,5200.0
WadeMasterGAME.TTV,5162.922999889405,"['Force Squad', 'Dually Truck Chicken Cartel', 'Big Dingoz', 'Pizzadog Academy', 'GRIN Rat Society']",41,True,5200.0
Slavic Donut,5154.627222866415,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,5200.0
Mr. Fahrenheit,5152.130894794288,['The Mittens'],92,True,5300.0
Syndicate,5141.514005437757,['GENSYS '],38,True,5300.0
JinxHUN,5123.699301792394,['Disinformation Campaign'],30,True,5200.0
The Red Seal,5116.066849171889,"['Hobbit Hole', 'Blink Squad']",92,True,5300.0
WackoSwami,5114.894043277604,"['Pepecopters', 'Reverse Smurfs']",86,True,5100.0
SALT.DGr8Cornholio,5105.812576195536,['The Mittens'],85,True,5200.0
WackoDubbz,5102.466115793433,"['Pepecopters', 'Reverse Smurfs']",82,True,5100.0
arc warden with boobs,5099.0981410192235,"['Asphalt Annihilators', 'Slugcats', 'The Mittens', 'Dually Pubstars']",47,True,5200.0
the URBAN_Goose,5078.280875444409,"['Golf Tuesday Reborn?', 'Golf Tuesday?', 'Batchesters of Golf?']",37,True,5100.0
Tyrannosaurus.Hex,5030.897710926566,"['Asphalt Annihilators', 'Dually Pubstars', 'Blink Squad', 'Killer Beesports']",66,True,5100.0
G.U.N.D.A.M,5029.1735476041085,"['Slugpups', 'Dually Truck Chicken Cartel', 'dXo-Explorer', 'Prius PickUps', 'The Three Meepo Problem']",64,True,5100.0
.:;..luhhhhhiihhhhh,5026.215055995837,"['Quasar Dreams', 'Grin.Nova']",65,True,5100.0
IharaSan,5004.4097904725095,"['Soulless', 'Radiance invoker', 'GRIN Smoke']",79,True,4700.0
GayedMaster,4986.931253613025,"[""Epstein's Islanders"", 'Team BSJ', 'Disinformation Campaign']",40,True,5100.0
tar,4970.366425435688,['Lemon Snow Cones'],79,True,5200.0
Leo Das,4873.444996744038,['Derailed Gaming'],46,True,4700.0
Snapped,4849.030121470612,['Lemon Snow Cones'],77,True,5000.0
Jdog,4809.8666698202915,"[""John Wick's Dog""]",20,False,4683.333333333333
rauke22,4786.538843645655,"['Slugpups', 'Reverse Smurfs', 'Dually Truck Gas Gremlins', 'dXo-Explorer', 'GRIN Smoke']",58,True,4500.0
Soseph Jalin,4769.866327110039,"['Reverse Smurfs', 'Big Dingoz']",101,True,4300.0
"Dr. Donkey Dick, DMD",4768.991086697187,"['Petting Zoo Daddies', 'Petting zoo retards']",32,True,4700.0
Kulaid,4764.7289329257555,"['Hobbit Hole', 'Prius PickUps', 'Blink Squad']",68,True,4700.0
Old Man,4686.0737706568125,"['Hobbit Hole', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'dXo-Explorer', '4 NOOBS 1 TROLLBUS', 'Prius PickUps', 'Soulless']",72,True,4600.0
Plibt,4650.150082756438,"['Asphalt Annihilators', 'Dually Truck Diesel Drinkers', 'Dually Pubstars']",59,True,4500.0
pac,4639.147282620079,"['Dually Truck Gas Gremlins', 'Island in the Sun', 'The Mittens']",40,True,4400.0
Sefat1307,4628.747595018031,"[""John Wick's Dog""]",20,True,4500.0
Rada,4623.96099475992,"['Pizzadog Academy', 'Disinformation Campaign']",37,True,4600.0
Twystedweb,4621.463266997675,['The Mittens'],89,True,4300.0
JanKed,4609.174775764052,['Lemon Snow Cones'],77,True,4600.0
Red X,4601.749272578714,"['Blink Squad', 'Dually Pubstars', 'Slugcats', 'Disciples of Synderen', 'Petting Zoo Daddies', 'Dually Truck Dumpster-Fire', 'Ancient Assault Squad', 'Vitamin Beesports']",87,True,4300.0
normalin,4573.450591780377,"['Prius PickUps', 'Slugpups', 'dXo-Challenger', 'Pot of Vainglory']",72,True,4500.0
✪︎_DArK AcE ™,4562.320676974296,"['Slugpups', 'The Mittens', 'LF Danny Playoff Replacement', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",78,True,4300.0
4knee,4554.450468133323,['5 Guys 1 Cup'],39,True,4400.0
megamatt,4532.550578224299,"['Hobbit Hole', 'Blink Squad']",85,True,4200.0
DistantEcho,4526.944450279489,"['Lemon Snow Cones', 'The Mittens']",73,True,4500.0
~Sauce🛳,4493.800286963833,"['Quasar Dreams', 'Grin.Nova']",73,True,4200.0
Dark,4464.378253453317,"['Slugpups', 'Good Time Squad', 'Blink Squad']",69,True,4300.0
rZ | oXy,4445.681299057135,"['Petting Zoo Daddies', 'Petting zoo retards']",20,True,4400.0
Jezzer,4430.540363613105,"['Slugpups', 'Reverse Smurfs', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova']",78,True,4100.0
FarmAssist[Shadow_Merc],4420.832818656971,['Jackson 5'],31,True,4300.0
RedFaction,4420.193849853835,['The Three Meepo Problem'],31,True,4300.0
Kitten,4411.725168651749,"['Golf Tuesday Reborn?', ""Kitten's Kadets"", 'Golf Tuesday?', 'Batchesters of Golf?']",55,True,4200.0
Rh1no,4411.428517452175,['I am > I was'],22,False,4271.428571428572
aTruckgril Beverly ✿,4410.050082826834,"['ALL CAPS', 'The Three Meepo Problem']",33,True,4300.0
Sailor Godzilla,4391.3540536173605,"['Slugpups', 'Asphalt Annihilators', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'Vitamin Beesports', 'Killer Beesports']",51,True,4300.0
Hangende Harry,4388.404896209657,['Hobbit Hole'],21,True,4300.0
Kinomoto Sakura,4386.116487865647,['Mary Todd Lincoln: Forever Young'],56,True,4100.0
Betabits,4376.542605307311,"['Slugpups', 'dXo-Explorer', 'Pot of Vainglory']",42,True,4200.0
Bad Das,4369.49979267951,['Derailed Gaming'],28,True,4300.0
驼鹿,4341.406451404705,"['Prius PickUps', 'Vitamin Beesports']",34,True,4300.0
Tavanushi,4330.018987996715,"['Slugpups', 'Pizzadog Academy']",33,True,4200.0
[ORCA] Ceotexas,4328.438490895683,['5 Guys 1 Cup'],28,True,4200.0
CHEFRICK,4308.605204861161,['5 Guys 1 Cup'],22,True,4200.0
Foxx,4303.459893019246,"['LoveLess', 'Nether Knights', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",36,True,4200.0
Noy,4298.596960126864,['GENSYS '],38,True,4200.0
VeX,4278.390693079999,"['Teens Love Huge Clocks', 'Soulless', 'Brain Damage']",22,True,4100.0
Backyardsluts9,4274.036158229308,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,4100.0
