player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr
MasterZ34,7840.075292615448,['Want Steep Sets?'],41,True,8000.0
Mari Illustrious Makinami,7840.065072641137,"['Northern Hog Suckers', 'Want Steep Sets?']",57,True,8000.0
Yrral,7840.064871382623,"['Northern Hog Suckers', 'Want Steep Sets?', 'dXo-Heroic - Mantle of Midas']",77,True,8000.0
FrodoLaporte,7838.85598976636,"['Northern Hog Suckers', 'Ape Express', 'Want Steep Sets?', 'Dark Horse']",78,True,8000.0
buffles,7835.180615912668,"['NO WRAITHPACT', '1-800-QQ', 'dXo-Heroic - Mantle of Midas']",32,True,8000.0
3row,7795.334720234743,"['Spice Boys', 'Sunlight Covenant', 'Team Tidehunter']",57,True,8000.0
SHIVER ME TIMBERS,7788.913037390289,"['Nigma Rebellion', 'KnockKnock', 'Season 40 Champs']",44,True,8000.0
involuntary celibate,7757.110097239216,['Empacadores de Soriana'],20,True,8000.0
Yawlo,7748.046035825062,['Empacadores de Soriana'],21,True,8000.0
hc worst nightmare,7746.471190145376,['Empacadores de Soriana'],22,True,8000.0
Peter Buttermilk,7746.253476713023,['New Rebellion'],20,False,7000.0
Panda,7744.513692138058,"['Heroes of Golf?', ""Brit I'm a Dog, Woof! Brrr"", 'GOOD TWINK HUNTING', 'Twinks and The Twinker', 'Sounding Club', ""WoT's Sounding Club"", 'Golf Tuesday?', 'Daggers in my coco', 'Team Tidehunter', 'Go play offlane']",88,True,8000.0
ok,7744.0299054839015,"['The Whimsical Afrasians', 'GOOD TWINK HUNTING', 'Twinks and The Twinker', ""WoT's Sounding Club"", 'Waist of Time', 'Daggers in my coco']",52,True,8000.0
Banach,7744.025305401039,"['Heroes of Golf?', ""Brit I'm a Dog, Woof! Brrr"", 'Golf Monday?', 'Twinks and The Twinker', 'Golf Tuesday?']",80,True,6500.0
green dragon bot,7743.694490202537,"['Heroes of Golf?', 'Waist Of Time', ""Brit I'm a Dog, Woof! Brrr"", 'GOOD TWINK HUNTING', 'Twinks and The Twinker', 'Ensō', 'Helmets On', 'Gucci God', 'Waist of Time', 'Golf Tuesday?', 'Daggers in my coco', 'Go play offlane', '7dark Thirty']",123,True,8000.0
jelly,7743.35749766719,"['Twinks and The Twinker', 'Los Animales de Golf?', 'Coked up (cute) Kobolds', 'GOOD TWINK HUNTING']",59,True,8000.0
Picashii,7727.79592273811,['Dark Horse Tempest '],26,True,8000.0
Clare: Reloaded,7726.649934282778,"['Wasted Sad & Suicidal', 'Wasted.Creature']",64,True,7400.0
sorry,7721.443070135993,"['WeLostThisBros', 'Love & Peace (Right Version)']",40,True,8000.0
soy jamon 4,7701.626401524048,"['TEAM POLAND', 'Team Tidehunter']",38,True,8000.0
mode: that brother needs help,7700.508216419452,"['TEAM POLAND', 'Garrett and Friends', 'Wasted Sad & Suicidal', 'Wasted.Creature']",60,True,7400.0
THE BOILING FROG,7676.639782618425,['Aogiri Tree'],31,True,8000.0
Tokc,7661.865394713547,"['Wasted Sad & Suicidal', 'Wasted.Creature', 'Wasted with Clare in the Finals', 'We Scale Late ', 'Garrett and Friends']",76,True,8000.0
HULK,7659.900012032056,"['We Scale Late ', 'Wasted with Clare in the Finals', 'Wasted.Creature']",52,True,8000.0
SaulGinnis,7659.896225151061,"['Wasted Sad & Suicidal', 'Wasted.Creature', 'Wasted with Clare in the Finals', 'We Scale Late ', 'Garrett and Friends']",77,True,7500.0
smack,7659.633925768264,"['Wasted Sad & Suicidal', 'TEAM POLAND', 'Wasted with Clare in the Finals', 'Team Tidehunter', 'Garrett and Friends']",71,True,8000.0
bombogenesis day,7658.621947859796,"['Wasted.Creature', 'Wasted with Clare in the Finals', 'Foebe Phighters', 'We Scale Late ', 'Garrett and Friends']",64,True,7400.0
Roo,7632.859083949347,"['Want Steep Sets?', 'Dark Horse']",93,True,8000.0
ferociousspud,7632.856269139632,['Dark Horse'],80,True,8000.0
KingBob,7632.856233457325,"['Dark Horse Storm', 'Dark Horse Vitality', 'Dark Horse']",101,True,8000.0
sTough,7632.479159022655,['Dark Horse'],78,True,8000.0
ShadowAce,7631.98407827248,"['We Scale Late ', 'Wasted.Creature']",24,True,7300.0
44 .•*¨*•.¸¸♪,7630.343729979546,"['WeLostThisBros', 'Aogiri Tree']",57,True,8000.0
Naya Of Alara,7630.243435918878,"['Balerion All-Blacks', 'Dark Horse', 'Emotional Damage', 'PSGS']",94,True,8000.0
Celtic,7623.323765004396,['Salt the Earth'],20,True,8000.0
h!,7608.011945330337,['Wasted.Creature'],22,True,7500.0
Stretchy Arms,7597.486951502755,['Helmets On'],87,True,7100.0
Dr. Changsteen,7597.476230992153,"['DinoMight', ""Helmet's On"", 'Helmets On']",91,True,6200.0
Ouchkabibbles,7597.4761109175615,"[""Helmet's On"", 'Helmets On']",85,True,7400.0
Radiofoot,7593.815754166724,"['Island in the Winter Sun', 'Helmets On', 'Team Samsara']",91,True,7500.0
HeroesOfNewerth,7582.980584998498,"['WeLostThisBros', 'Gucci God', 'Northern Hog Suckers', '#1 Yami Glazers']",89,True,8000.0
S-10,7582.893288919476,"['Gucci God', '#1 Yami Glazers']",43,True,8000.0
ooo,7582.842540679178,"['DinoMight', 'Gucci God', 'Drip or Drown', '#1 Yami Glazers']",80,True,7300.0
Resisting the Desire to end it,7581.178089316433,"['The Whimsical Afrasians', 'Sounding Club', 'Gucci God', 'Aogiri Tree', 'Drip or Drown']",82,True,8000.0
For The Pills,7575.499873260616,['Gucci God'],20,True,8000.0
Scarebee,7566.6065245484315,['Dark Horse'],35,True,8000.0
Babaganoush,7565.664364247655,['WeLostThisBros'],30,True,8000.0
Potatoes~~~~,7559.955748417834,['Wasted.Creature'],20,True,7300.0
ZYC,7552.76699358917,"['Spice Boys', 'dXo-Heroic - Mantle of Midas']",31,True,8000.0
Dr. EpiK,7542.362399605145,"['WeLostThisBros', 'Love & Peace (Right Version)']",43,True,8000.0
Pumpkin(All chat muted),7532.427373822076,"['WeLostThisBros', 'The Whimsical Afrasians']",20,True,8000.0
Heapin' Honkers,7522.874185403803,"['WeLostThisBros', ""Helmet's On"", 'Aogiri Tree', 'Helmets On']",41,True,8000.0
raze,7522.8234288621825,['Aogiri Tree'],37,True,8000.0
OFF !!!,7520.17984122379,"['KnockKnock', 'Giga Obese Ovarian Navigators', '1-800-QQ']",51,True,8000.0
SiliXx.あすか,7500.232180360721,"['KnockKnock', 'Balerion All-Blacks', 'Northern Hog Suckers', 'Giga Obese Ovarian Navigators', 'Rektal Damage']",60,True,8000.0
we dont drink 32s,7495.052517118567,"['Sounding Club', 'tainted gluggers', 'mosin on valley', '#Packwatch']",27,True,7200.0
wife,7473.568860677428,"['Spice Boys', 'New Rebellion', 'Giga Obese Ovarian Navigators', 'TEAM POLAND', 'dXo-Heroic - Mantle of Midas']",33,True,8000.0
Sempiternal,7465.90778212264,"['tainted gluggers', 'mosin on valley']",27,True,8000.0
Chanel N°5,7465.812036559168,"['Spice Boys', 'tainted gluggers', 'mosin on valley']",50,True,8000.0
Scionara,7442.741230741942,"['Ensō', 'Scion and the 4 plebs', 'good for ducks, good for me', '#Packwatch']",84,True,8000.0
Jax,7440.086949319748,"['Scion and the 4 plebs', 'good for ducks, good for me']",37,True,8000.0
Imphatic,7439.425997983991,"['Nocturnal Rainbow', 'Salt the Earth']",22,True,7300.0
Egotistical Confidence,7438.1384867447,"['Simple Chemistry', 'dXo-Rejects', 'The Rejects', 'Scion and the 4 plebs', 'SpookyScarySkeletons', 'good for ducks, good for me']",101,True,8000.0
Holoホロ,7435.163212922325,"['Does This Game have Fall Damage?', ""Chicken Joe's Reincarnation Cult"", 'good for ducks, good for me']",45,True,8000.0
spanky,7434.952527675223,['Team Mochi'],82,True,8000.0
hungryphenix,7430.58141154627,['Team Mochi'],99,True,7300.0
han,7430.581370055806,['Team Mochi'],101,True,8000.0
FLYDOM,7430.581369708133,['Team Mochi'],99,True,6600.0
TornadO,7428.501726372285,['Team Mochi'],65,False,6054.545454545455
UnrulyBear,7427.549991049838,"['good for ducks, good for me']",23,True,6500.0
mafjetz,7409.39361851372,['GRIN Scythe'],22,True,8000.0
KayceeMJ,7408.359715241672,"['Dark Horse Tempest ', 'GRIN Scythe', 'GRIN Prism', 'Nameless']",77,True,7200.0
Angrysun,7407.707742625953,"['Dark Horse Storm', 'Dark Horse Tempest ', 'Golf Monday?', 'Dark Horse Vitality']",101,True,8000.0
lovell!!!!!!!!!!!!!!!!!!!,7406.83060278789,"['Northern Hog Suckers', 'Dark Horse Tempest ', 'Soy Sauce: Revolution']",106,True,8000.0
Lake Michigan,7406.829805094366,"['Dark Horse Tempest ', 'Soy Sauce: Revolution']",102,True,8000.0
@CrasheroniDota,7404.593144715432,"['Dark Horse Tempest ', 'Max Retaliate']",39,True,7400.0
Sixty Two Cents,7402.19230645649,"['Northern Hog Suckers', 'Soy Sauce: Revolution']",54,True,8000.0
Calipsis,7401.971453052033,"['Average Krill Eaters', 'Giga Obese Ovarian Navigators', 'Sunlight Covenant', 'Team Tidehunter']",52,True,8000.0
Brok3n-,7398.966251550883,"['Scion and the 4 plebs', 'Aogiri Tree', 'Go play offlane']",42,True,8000.0
50.Centaur Saves Gaza,7396.554014767886,"['Spice Boys', 'WAKANDA MADE IN CHYNA', 'Cinco De Mayo']",31,True,8000.0
Night,7396.073684817787,['Salt the Earth'],20,False,5116.666666666667
Pony,7392.634303398678,"['Scion and the 4 plebs', 'Go play offlane']",37,True,6500.0
Koamaru,7389.6468481822585,"['dXo-Heroic - Mantle of Midas', 'Nat 20']",30,True,8000.0
TheSmallNut,7383.63419968343,"['Sounding Club', 'Ensō', 'Sunlight Covenant']",32,True,8000.0
Tokamak,7370.793838302932,"['Balerion All-Blacks', 'Drip or Drown']",38,True,8000.0
Merk 13,7359.7296386069065,"['Does This Game have Fall Damage?', 'dXo-Heroic - Mantle of Midas', 'Nat 20']",44,True,8000.0
de la Heeba,7359.685262581231,['Jukes Angels'],25,True,8000.0
KILLAYOUA,7347.835479066527,"['Gucci Coffin', 'Jukes Angels']",27,True,8000.0
mr worldwide,7344.693561022979,"['Coked up (cute) Kobolds', 'Jukes Angels', 'Digital Habitat']",45,True,7300.0
DH. Jukester,7344.125294868403,"['Golf Monday?', 'Coked up (cute) Kobolds', 'I am > I was', 'Nat 20', 'Bubble Team', 'Digital Habitat', '10toes', 'Jukes Angels']",73,True,7300.0
milkboxxy,7342.621727015144,"['Bubble Team', 'Waist of Golf?', 'Jukes Angels', 'Plinks of Golf?', 'Golf Thirstday?']",80,True,7200.0
Kr@Ken_430,7328.5638390204795,['THE Sleppers4'],27,True,8000.0
please immortal,7301.063536274786,"['The Whimsical Afrasians', 'Sounding Club', 'I am > I was', 'Team Samsara', 'Does This Game have Fall Damage?']",37,False,7078.571428571428
Lord Luci,7290.937266787566,"['Heroes of Golf?', 'Rektal Damage', '#Packwatch', 'Sounding Club']",52,True,8000.0
Bernie Sanders,7270.828123585622,"['Golf Monday?', 'Comrades of Golf?', 'Los Animales de Golf?', 'Highly Regarded Individuals', 'Batchesters of Golf?']",89,True,7200.0
Rusty Shackleford,7270.82348267256,"['Heroes of Golf?', 'Golf Monday?', 'Highly Regarded Individuals', 'Plinks of Golf?']",98,True,7500.0
Edge Tember,7270.823478726767,"['Heroes of Golf?', 'Comrades of Golf?', 'Golf Monday?', 'Highly Regarded Individuals']",97,True,8000.0
JuicyPanda,7270.414230180197,"['Heroes of Golf?', 'Waist of Time', 'Daggers in my coco', 'Highly Regarded Individuals', 'Plinks of Golf?']",71,True,8000.0
Dr. UndoneJin,7264.466618461081,"['Team awesome', 'Sounding Club', 'Nocturnal Rainbow', 'Salt the Earth']",52,True,8000.0
captainlittledinky,7264.303558797931,"['Nocturnal Rainbow', 'Salt the Earth']",32,True,7400.0
LoneWolf,7257.5440417471555,"['WAP', 'Baja Blasters']",23,True,8000.0
Antivirus,7241.7792492874105,"['Does This Game have Fall Damage?', 'Emotional Damage']",30,True,8000.0
Abmis,7236.698090635445,['GRIN Scythe'],48,True,7100.0
K1ra,7234.959812001039,"['Ensō', '1-800-QQ']",35,False,7069.2307692307695
Son,7228.043281292355,"['I am > I was', 'beignet boys', 'Scion and the 4 plebs', '10toes', 'Savage Spirits']",39,True,7300.0
Urbow,7221.4126015073325,"['The Whimsical Afrasians', 'Sounding Club', ""Harambe's Homies"", 'Los Animales de Golf?', 'Nocturnal Rainbow', 'Digital Habitat', 'Team Ligma']",93,True,7200.0
Shamuraii,7220.946465686778,"['Heroes of Golf?', 'Team Tidehunter', 'Highly Regarded Individuals', 'Plinks of Golf?']",79,True,8000.0
hk,7210.745278492461,"['Spice Boys', 'New Rebellion', 'Max Retaliate']",57,True,8000.0
Someoneskid,7204.1944212900125,['SMD9813'],25,True,7400.0
JzaR,7201.778977248667,"['sheeesh', 'SMD9813', 'Aogiri Tree', 'DinoMight', ""Daddy's ENGORGED Dictatorship""]",95,True,8000.0
GlHf,7201.735343700026,"['beignet boys', 'Grillin and Chillin', 'Cerviche Molotov']",32,False,6825.0
GodamN,7199.58056614047,['SMD9813'],25,False,5914.285714285715
Luigi Mangione,7197.097118898473,"['Heroes of Golf?', 'Ape Express', 'mosin on valley']",33,True,8000.0
ScurvyDog,7192.916658483491,"['New Rebellion', 'Cinco De Mayo', 'Waist of Time', 'Daggers in my coco', 'WAKANDA MADE IN CHYNA']",46,True,8000.0
waffz,7186.901719879193,"['Flex Offenders', 'Glizzy Gobblers']",37,True,7400.0
Fathomorg,7185.00808374312,"['Does This Game have Fall Damage?', 'WeLostThisBros', 'Love & Peace (Right Version)', 'Emotional Damage']",62,True,8000.0
Icarus,7184.366662013963,"['Does This Game have Fall Damage?', 'Plinks of Golf?']",66,True,6600.0
wrennsday,7183.819808256967,"['Golf Monday?', 'Comrades of Golf?', 'Golf Wrensday?', 'Waist of Golf?', '10toes']",62,True,6500.0
Profanity,7164.849424091272,['The Rejects'],20,True,7100.0
lysergic acid diethylamide,7149.536928253467,"['Island in the Winter Sun', 'Conquerors of the Island in the Sun', 'Dually Truck RoadRunners']",29,True,8000.0
dr.dr2492,7146.755939313145,['SMD9813'],20,True,5400.0
JDFM,7142.470699565932,"['Island in the Winter Sun', 'Conquerors of the Island in the Sun', 'Dually Truck RoadRunners']",28,True,7100.0
butthealth,7139.103879805295,"['Dark Horse Storm', ""'Nanner Grippers"", 'Rats and Bunnies', 'Nameless', 'OTF', 'SMD9813', 'Waist of Golf?', ""Daddy's ENGORGED Dictatorship"", 'Savage Sabers', 'GRIN Smoke']",125,True,7600.0
I Am Steve,7119.189839167534,"['WAP', 'texts go green']",28,True,7400.0
Thugpot@to01,7115.431423853936,"['Coked up (cute) Kobolds', 'Does This Game have Fall Damage?', 'dXo-Champion', '1-800-QQ']",40,True,7100.0
BORK,7115.003189494491,"['Flex Offenders', 'Glizzy Gobblers']",37,True,8000.0
ⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧⅧ,7114.765916993796,"['Flex Offenders', 'Glizzy Gobblers']",39,True,8000.0
poogie,7114.765916993796,"['Flex Offenders', 'Glizzy Gobblers']",39,True,8000.0
Shoon,7110.340102007876,['Flex Offenders'],29,False,6283.333333333333
dnjiii,7103.3396026989085,"['WAP', 'GRIN Fury', 'Dually Truck RoadRunners']",41,True,8000.0
Russ,7100.470188664263,['SpookyScarySkeletons'],21,True,7200.0
Aynek,7099.744182253677,['SpookyScarySkeletons'],23,True,7200.0
Khalsa GM,7099.094373014957,['SpookyScarySkeletons'],23,True,7100.0
Dr. Spike the Dota Dr.,7091.615196565405,"['Honey Beesports', 'Pizzadog.JV', 'Nameless', 'Dumpster Fire', 'Idiots', 'SpookyScarySkeletons']",63,True,6500.0
Last Son of Krypton,7084.19281407111,['Savage Spirits'],79,True,7500.0
Lapsed Pacifist,7083.931725337783,"['Jackson 5', 'Savage Spirits']",90,True,6400.0
라일리,7083.255624389124,"['DinoMight', 'Savage Saints', 'Savage Spirits']",95,True,7100.0
printer,7083.25069271864,['Savage Spirits'],90,True,8000.0
frost,7082.290599115586,"['PSGS', 'Bubble Team', 'Plinks of Golf?', 'Golf Thirstday?', 'Savage Spirits']",72,True,7200.0
Darthwalker,7072.235436451376,['The Rejects'],23,True,6300.0
Thunder_MuFiN,7068.691664839649,"['Baja Blasters', 'beignet boys', 'Grillin and Chillin']",25,True,6400.0
Erock,7068.577004063045,"['Heroes of Golf?', 'Ensō', 'Does This Game have Fall Damage?', 'Highly Regarded Individuals', 'Plinks of Golf?']",58,True,8000.0
Ctrl-,7056.130359716779,"['Ape Express', 'Ensō']",29,True,7200.0
C0re,7053.368421809155,"['Heroes of Golf?', 'GOOD TWINK HUNTING', 'Twinks and The Twinker', 'Coked up (cute) Kobolds', ""Harambe's Homies"", 'Simple Chemistry', 'DinoMight', 'Slow Twitch Muscle Fibers', 'Jukes Angels']",54,True,7400.0
Cryptic Wisdom,7042.721060805999,['DinoMight'],20,False,6337.5
4thwrldmrshl,7019.44573381542,"['Conquerors of the Island in the Sun', 'Ensō', 'The Bathtub Club', 'dXo-Rejects', 'The Rejects']",81,True,8000.0
bulbi,7017.040825205615,"['I am > I was', 'Pot Of Greed', 'WAP', 'Digital Habitat', 'Aogiri Tree', '10toes']",35,True,8000.0
t.tv/shattovv,7007.930867223911,['beignet boys'],22,True,8000.0
Bagged Milk,7001.506140768319,"['Baja Blasters', 'beignet boys']",27,True,8000.0
Rh1no,6991.0212665522595,['I am > I was'],22,False,4271.428571428572
pookah,6988.915063809866,"['dXo-Warrior', 'beignet boys', 'Grillin and Chillin']",47,True,8000.0
kden,6988.045788650389,"['Baja Blasters', 'beignet boys', 'Soy Sauce: Revolution']",51,True,7400.0
Marooniii,6983.626434486812,"['Dually Truck Hentai Warriors', 'Dually Truck Diesel Drinkers', 'Dually Truck RoadRunners', 'Radiance invoker']",38,True,8000.0
Fav,6979.527818207769,"['Ensō', 'dXo-Champion', 'Digital Habitat']",74,True,8000.0
PizzaJr,6973.405635325541,"['Grillin and Chillin', 'Ensō', 'Soy Sauce: Revolution', 'Foebe Phighters']",53,True,8000.0
GeeR3,6970.164784972947,"['Dually Truck Hentai Warriors', 'PSGS', 'Pot Of Greed']",51,True,7100.0
Forgotten,6962.291765830108,"['Pot Of Greed', 'PSGS', 'Eldrazi', 'Savage Spirits']",60,False,6372.222222222223
Raddialin,6962.150011414768,"['Dually Truck Hentai Warriors', 'dXo-Champion']",22,True,6700.0
Gift,6960.960321978189,"['mosin on valley', 'Savage Spirits']",20,True,7100.0
Big Red,6957.023672965721,"['Does This Game have Fall Damage?', 'Ensō']",76,True,7300.0
Merc-Ury,6956.876366870747,"['Does This Game have Fall Damage?', 'Ensō']",74,True,7400.0
Black-up,6955.330749221816,"['Golf Monday?', ""Helmet's On"", 'Rats and Bunnies', 'Helmets On']",113,True,5500.0
panda,6953.839902284851,"['SMD9813', 'sheeesh']",22,True,6500.0
Lorenzo,6951.229843982719,"['Coked up (cute) Kobolds', 'Average Krill Eaters', 'Ape Express', 'Team Krill Eater']",54,True,8000.0
Spiroar,6948.99633169416,"['Ensō', 'Dota Under the Influence', 'Team Krill Eater']",28,True,8000.0
cartographer,6929.191358807232,"['Coked up (cute) Kobolds', 'Average Krill Eaters', 'Los Animales de Golf?', 'Does This Game have Fall Damage?', 'Digital Habitat', 'Team Krill Eater', 'Go play offlane', 'Calamity Crew']",96,True,7300.0
Orion,6927.610444525316,"['Average Krill Eaters', 'Remove Radiance From The Game', 'Rats and Bunnies', 'Team Krill Eater']",81,True,7100.0
Hartrun7,6918.323719190745,"['Gucci Coffin', 'PSGS', 'mosin on valley', ""Harambe's Homies""]",31,True,7200.0
Clarkles,6894.716737808903,"['Average Krill Eaters', 'GRIN Rat Society', 'Team Krill Eater']",46,True,7200.0
Sabo,6885.026354816889,"['texts go green', 'e', 'j', 'Have Mercii Daddy', 'LF Danny Playoff Replacement']",25,True,6100.0
pG,6862.688510083315,['Zealous Gaming'],36,True,8000.0
Nigerian White,6861.648668226249,['Zealous Gaming'],36,True,7300.0
Chunklin,6860.296318397387,['Zealous Gaming'],36,True,5400.0
Perch,6859.37292758618,['Zealous Gaming'],36,True,5100.0
Dragoness,6852.318553876404,"['Dually Truck Hentai Warriors', 'Rats and Bunnies', 'mosin on valley']",32,True,7100.0
fred0123456789,6852.220704032755,"['Blink Squad', 'PRESTIGE WORLDWIDE', 'Gucci Coffin', 'SMD9813', 'Radiance invoker', 'Team Ligma', 'SlugWolves', 'Savage Sabers']",61,True,6500.0
BokChoyBitch,6850.29454048501,"['Jason Vas Foundation Picks for the Cure', 'Max Retaliate']",23,True,8000.0
Ghost,6843.71293543272,"['Plinks of Golf?', 'Grillin and Chillin']",20,False,6610.0
Asmoranomardicadaistinaculdacar,6842.777952250537,"['Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', ""Blitz's Feet"", 'dXo-Rejects', 'Dark Horse Vitality', 'GRIN Scythe']",89,True,6100.0
pentjack,6837.863710711119,['GRIN Scythe'],20,True,6200.0
Daddy Odin,6833.8724501498755,"['Savage Saints', 'Rats and Bunnies', 'Conquerors of the Island in the Sun', 'Ensō', 'Island in the Winter Sun', 'Baja Blasters', 'The Rejects', 'Calamity Crew']",89,True,7500.0
JBay7,6832.9139595058,"['Rats and Bunnies', 'Reverse Smurfs', 'j', 'e', 'Have Mercii Daddy', 'LF Danny Playoff Replacement', 'Teens Love Huge Clocks']",79,True,7200.0
"JerBear, Today's Word: 得閒飲茶",6828.771365787477,"['Dark Horse Tempest ', 'Jason Vas Foundation Picks for the Cure', 'Max Retaliate']",23,True,7300.0
Manoy,6826.746240604948,"['Rats and Bunnies', 'texts go green', 'Brain Damage', 'LF Danny Playoff Replacement', 'Pizzadog Academy', 'Team Ligma', ""Daddy's ENGORGED Dictatorship""]",57,True,7200.0
SSC,6824.759297188885,"['Gucci Coffin', 'PRESTIGE WORLDWIDE', ""Harambe's Homies""]",20,True,7100.0
AZ,6823.994041475975,"['animal enclosure', 'Rats and Bunnies', ""Harambe's Homies"", 'PSGS', 'Gucci Coffin', '4 NOOBS 1 TROLLBUS', 'GRIN Scythe']",59,True,7300.0
criminal animal,6816.559942227598,['Crime Time'],27,True,8000.0
Excaliburracuda,6812.019945311215,"[""Brit I'm a Dog, Woof! Brrr"", 'PSGS', 'Pot Of Greed']",34,True,8000.0
LFT Next AD2L Szn,6804.813456138097,"['Ensō', 'Bubble Team', '2FrogsSoftware', 'Gucci Coffin', 'GRIN Rat Society', 'Slow Twitch Muscle Fibers', 'GRIN Fury']",83,True,7200.0
Beejack Honeydew,6799.162858137344,"['Eldrazi', 'Pot Of Greed']",29,True,7200.0
MAQ-IQ,6798.17884128428,"['Dually Truck Hentai Warriors', 'Golf Wrensday?', 'dXo-Heroic - Mantle of Midas']",45,True,8000.0
Animal I Have Become,6788.9585363003,"['Dually Truck Hentai Warriors', 'Dually Truck Dumpster-Fire', 'GRIN Scythe', 'Dually Truck Diesel Drinkers']",47,True,7300.0
ThePurplePanzy,6785.790875038441,"['Dark Horse Storm', 'Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', 'GRIN Fury']",78,True,5200.0
Time's,6785.627763263833,['dXo-Rejects'],22,True,7300.0
Ru Elamo,6773.282868699972,"['e', 'j', 'Teens Love Huge Clocks']",21,True,6200.0
1 last time,6771.368149155897,"['Coked up (cute) Kobolds', 'I am > I was', 'OTF', 'Team Krill Eater', '10toes', 'GRIN Scythe', 'Rod of a Toast']",66,True,7300.0
Carddog,6767.18795761286,['Rats and Bunnies'],35,True,6100.0
yoshi,6766.651091604372,"[""Chicken Joe's Reincarnation Cult"", 'GRIN Scythe', 'GRIN Prism']",40,True,8000.0
IPwnedAIDS,6766.4129386241275,"['Dark Horse Storm', 'Rodents and Hares Pest Control', 'Rats and Bunnies', 'Simple Chemistry', '7dark Thirty', 'Slow Twitch Muscle Fibers', 'Dark Horse Vitality', 'Rod of a Toast', 'GRIN Smoke']",96,True,7100.0
MyM.Slayer,6764.089083697275,"['Simple Chemistry', 'Slow Twitch Muscle Fibers', '7dark Thirty', 'Rod of a Toast']",83,True,6500.0
ClowD,6761.877261209454,"['Simple Chemistry', 'Slow Twitch Muscle Fibers', '7dark Thirty', 'Rod of a Toast']",76,True,7200.0
ol' stinky,6752.789465334051,"[""Daddy's ENGORGED Dictatorship"", 'sheeesh']",21,True,8000.0
JJnok,6747.714422433208,"['Island in the Winter Sun', 'Conquerors of the Island in the Sun', 'Slugcats']",73,True,8000.0
Welshy,6741.4372881335685,['Pot Of Greed'],20,True,7400.0
✪Alareiks✪,6736.754867597214,['sheeesh'],20,True,7200.0
