pid,player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr,rank_confidence
133650057,the URBAN_Goose,4974.52,"['Golf Tuesday Reborn?', 'Golf Tuesday?', 'Batchesters of Golf?']",37,True,5100.0,0.37
50756763,Biggie,4971.29,"['LoveLess', 'The Bathtub Club', 'Quasar Dreams', 'Grin.Nova', 'Soulless', '4 NOOBS 1 TROLLBUS', 'GRIN Smoke']",83,True,5400.0,0.83
319359148,arc warden with boobs,4947.62,"['Asphalt Annihilators', 'Slugcats', 'The Mittens', 'Dually Pubstars']",47,True,5200.0,0.47
145773657,"Dr. Donkey Dick, DMD",4941.49,"['Petting Zoo Daddies', 'Petting zoo retards']",32,True,4700.0,0.32
158551390,.:;..luhhhhhiihhhhh,4940.66,"['Quasar Dreams', 'Grin.Nova']",65,True,5100.0,0.65
177483939,Tyrannosaurus.Hex,4925.2,"['Asphalt Annihilators', 'Dually Pubstars', 'Blink Squad', 'Killer Beesports']",66,True,5100.0,0.66
17653711,Jezzer,4915.09,"['Slugpups', 'Reverse Smurfs', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova']",78,True,4100.0,0.78
46711175,~Sauce🛳,4913.07,"['Quasar Dreams', 'Grin.Nova']",73,True,4200.0,0.73
102279457,Old Man,4903.77,"['Hobbit Hole', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'dXo-Explorer', '4 NOOBS 1 TROLLBUS', 'Prius PickUps', 'Soulless']",72,True,4600.0,0.72
262007292,✪︎_DArK AcE ™,4901.79,"['Slugpups', 'The Mittens', 'LF Danny Playoff Replacement', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",78,True,4300.0,0.78
44341549,Plibt,4876.15,"['Asphalt Annihilators', 'Dually Truck Diesel Drinkers', 'Dually Pubstars']",59,True,4500.0,0.59
321054213,G.U.N.D.A.M,4873.75,"['Slugpups', 'Dually Truck Chicken Cartel', 'dXo-Explorer', 'Prius PickUps', 'The Three Meepo Problem']",64,True,5100.0,0.64
229225743,GayedMaster,4848.79,"[""Epstein's Islanders"", 'Team BSJ', 'Disinformation Campaign']",40,True,5100.0,0.4
74244726,Syndicate,4847.46,['GENSYS '],38,True,5300.0,0.38
185162208,Rh1no,4840.43,['I am > I was'],22,False,4271.428571428572,0.22
122057125,[ORCA] Ceotexas,4765.35,['5 Guys 1 Cup'],28,True,4200.0,0.28
4655218,Dark,4740.8,"['Slugpups', 'Good Time Squad', 'Blink Squad']",69,True,4300.0,0.69
23516794,RedFaction,4726.44,['The Three Meepo Problem'],31,True,4300.0,0.31
115900582,CHEFRICK,4725.47,['5 Guys 1 Cup'],22,True,4200.0,0.22
83839131,Backyardsluts9,4718.95,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,4100.0,0.49
291266712,Hangende Harry,4710.25,['Hobbit Hole'],21,True,4300.0,0.21
92558937,Betabits,4703.64,"['Slugpups', 'dXo-Explorer', 'Pot of Vainglory']",42,True,4200.0,0.42
137716958,FarmAssist[Shadow_Merc],4699.5,['Jackson 5'],31,True,4300.0,0.31
95987005,Ziggy,4696.08,"['Lemon Snow Cones', 'The Mittens']",75,True,6100.0,0.75
80803505,aTruckgril Beverly ✿,4690.27,"['ALL CAPS', 'The Three Meepo Problem']",33,True,4300.0,0.33
103576440,normalin,4661.61,"['Prius PickUps', 'Slugpups', 'dXo-Challenger', 'Pot of Vainglory']",72,True,4500.0,0.72
12223644,Kulaid,4660.76,"['Hobbit Hole', 'Prius PickUps', 'Blink Squad']",68,True,4700.0,0.68
372949592,Rada,4655.18,"['Pizzadog Academy', 'Disinformation Campaign']",37,True,4600.0,0.37
844624056,Tavanushi,4646.78,"['Slugpups', 'Pizzadog Academy']",33,True,4200.0,0.33
15355321,rZ | oXy,4627.67,"['Petting Zoo Daddies', 'Petting zoo retards']",20,True,4400.0,0.2
33251436,Snapped,4619.77,['Lemon Snow Cones'],77,True,5000.0,0.77
62522021,Bad Das,4584.3,['Derailed Gaming'],28,True,4300.0,0.28
1126207904,VeX,4582.96,"['Teens Love Huge Clocks', 'Soulless', 'Brain Damage']",22,True,4100.0,0.22
120883524,Foxx,4577.54,"['LoveLess', 'Nether Knights', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",36,True,4200.0,0.36
98883539,tar,4553.83,['Lemon Snow Cones'],79,True,5200.0,0.79
103185486,JanKed,4524.92,['Lemon Snow Cones'],77,True,4600.0,0.77
172522241,Noy,4522.36,['GENSYS '],38,True,4200.0,0.38
112276967,DistantEcho,4507.64,"['Lemon Snow Cones', 'The Mittens']",73,True,4500.0,0.73
62498451,Sailor Godzilla,4501.63,"['Slugpups', 'Asphalt Annihilators', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'Vitamin Beesports', 'Killer Beesports']",51,True,4300.0,0.51
181594602,Ro914,4493.77,"['Nether Knights', 'Tactical Feeding', 'LoveLess']",34,True,4100.0,0.34
95593501,LeBrao Zedong,4455.83,['Crime Time'],27,True,3600.0,0.27
109642349,驼鹿,4395.75,"['Prius PickUps', 'Vitamin Beesports']",34,True,4300.0,0.34
17024329,Who Got Smoke,4323.46,"['Quasar Dreams', 'Grin.Nova']",26,True,3500.0,0.26
204584150,Darkk,4289.94,"['Team Blunder', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",49,True,3600.0,0.49
120471866,Lams,4239.13,"['LoveLess', 'Good Time Squad', 'Blink Squad']",20,True,4200.0,0.2
34904462,t.tv/SlashBDS,4144.38,"['Asphalt Annihilators', 'Quasar Dreams']",32,True,3500.0,0.32
87053371,No_Hezi,4006.05,['GENSYS '],38,False,3377.777777777778,0.38
108522261,PhantomJellybean,3925.05,"['Golf Wrensday?', 'Golf Tuesday Reborn?', 'Golf Tuesday?']",39,True,3500.0,0.39
1223063095,TARS,3828.16,['Disciples of Synderen'],34,True,3300.0,0.34
47055867,jphuffman55,3827.69,['The Three Meepo Problem'],33,True,3100.0,0.33
140809604,ChngGaling!,3801.91,['GENSYS '],20,False,3377.777777777778,0.2
30662053,TwelveSeven,3784.54,"['Reverse Smurfs', 'Ancient Assault Squad', 'Blink Squad', 'Dually Pubstars']",46,True,3400.0,0.46
174426474,1335 6th Avenue NY,3710.69,['Pizzadog Academy'],26,True,3400.0,0.26
123941313,lost,3631.03,"['Good Time Squad', 'Blink Squad', 'Force Squad', 'Ancient Assault Squad', 'Vitamin Beesports']",25,True,3400.0,0.25
111720159,1k subhuman,3546.96,"['Good Time Squad', 'Blink Squad', 'Pizzadog.JV', 'Force Squad', 'The Bathtub Club', 'Vitamin Beesports']",55,True,3100.0,0.55
430468345,"Don't Bully me, I'll Cum",3211.0,"['LoveLess', 'Good Time Squad', 'Force Squad']",35,True,3100.0,0.35
